scheduler,sequential,random
19.718446731567383,19.887693643569946,19.820027828216553
18.579182624816895,20.31468105316162,18.693413734436035
21.82925534248352,20.999349355697632,17.230769634246826
21.48780059814453,22.00379776954651,22.560999870300293
17.404916286468506,20.262453079223633,16.38748598098755
19.642562866210938,18.44878578186035,18.672808408737183
20.2542245388031,21.244189739227295,21.7597713470459
20.466919660568237,19.505711555480957,21.715423822402954
18.508516788482666,23.275051832199097,18.277446508407593
23.886836528778076,19.01172137260437,23.29095149040222
21.0489501953125,20.986382484436035,21.065103769302368
18.15577268600464,14.646178007125854,19.878254175186157
24.048206567764282,22.998465538024902,19.001614809036255
21.237743616104126,16.177417993545532,20.841503858566284
15.5985689163208,15.87074589729309,16.212955713272095
16.736527919769287,13.9113290309906,16.872700929641724
20.02739953994751,18.664366245269775,17.525331497192383
22.922595262527466,23.542041778564453,23.91171360015869
17.258002281188965,17.564849853515625,21.001093864440918
19.44709873199463,16.00202202796936,16.262341499328613
17.41754126548767,20.984591245651245,17.861095666885376
15.273016691207886,14.072818279266357,19.911118745803833
18.194443464279175,17.99930763244629,18.389795780181885
19.828335523605347,17.621821880340576,15.2536141872406
21.71137046813965,21.640317678451538,21.374308586120605
11.158787488937378,11.066332578659058,11.13915228843689
20.942814826965332,21.000699043273926,20.429838180541992
17.320663690567017,17.200904846191406,17.71084427833557
22.09072470664978,22.793097019195557,24.319828271865845
15.95690131187439,15.23174524307251,10.60467529296875
23.91884469985962,19.636122226715088,17.064074754714966
19.75028085708618,19.84962821006775,20.22918438911438
19.302265644073486,20.327516078948975,19.645968437194824
19.542919874191284,19.738298416137695,17.371440649032593
20.462185382843018,20.987571477890015,20.93744134902954
20.496466159820557,21.009016036987305,21.011173248291016
20.552321195602417,16.528301000595093,20.45818281173706
19.100427865982056,21.995846271514893,21.447531938552856
23.1131534576416,22.981483936309814,18.917635917663574
21.696685791015625,21.39220905303955,21.607635259628296
22.13231635093689,22.559948682785034,22.25653052330017
16.23802661895752,17.17105007171631,12.824081182479858
14.5057053565979,15.985535860061646,16.661917209625244
21.024988174438477,16.901954889297485,15.745752334594727
14.147801637649536,20.229715824127197,14.950556516647339
15.879020690917969,13.23878002166748,15.749298572540283
23.061434507369995,23.244763374328613,16.765080451965332
17.579159021377563,16.976878881454468,17.31923818588257
16.797555208206177,17.018877267837524,20.97057795524597
21.894181489944458,22.616227626800537,22.9831645488739
23.87602162361145,17.27445125579834,24.727884531021118
21.273200511932373,21.446128129959106,22.00800609588623
20.37100601196289,20.99798822402954,21.14081907272339
22.41240882873535,24.542078971862793,24.057690858840942
16.797281980514526,22.35597252845764,17.64388346672058
23.232409238815308,23.26460576057434,22.77044939994812
12.420794248580933,11.882025718688965,9.880889415740967
18.5740749835968,18.400319576263428,18.947218418121338
23.049097299575806,25.246404886245728,23.179559469223022
19.993094444274902,19.457345008850098,17.34157156944275
23.20680809020996,22.44912815093994,20.639174461364746
20.000650882720947,19.633347034454346,16.006839275360107
15.596481561660767,20.87029266357422,20.71548628807068
21.061761379241943,15.69298768043518,21.305728912353516
22.307193994522095,22.159290552139282,21.840364933013916
24.285051107406616,23.463418006896973,24.573049068450928
21.76126217842102,24.001251459121704,24.15168857574463
10.983992099761963,16.141802310943604,10.832249879837036
18.967384576797485,19.2974214553833,17.789379119873047
20.678785800933838,20.254396677017212,21.044326782226562
19.098336935043335,19.026813507080078,19.576308012008667
21.737934827804565,20.284850120544434,21.997493743896484
19.953401565551758,19.990968704223633,19.998775959014893
15.557065963745117,17.08576798439026,16.82617735862732
18.629024982452393,18.511373043060303,24.27326250076294
15.87840461730957,20.73188304901123,20.832370281219482
15.705313682556152,20.800427198410034,20.755803108215332
16.37589979171753,16.029896020889282,14.921741485595703
14.588529586791992,14.126258850097656,19.98314094543457
20.199665307998657,21.062289476394653,20.7835476398468
21.458066940307617,21.949135303497314,22.26029109954834
24.678794622421265,24.38797879219055,24.007602214813232
21.67569613456726,20.998956203460693,20.99774742126465
23.688844680786133,23.99960494041443,23.335712432861328
19.67076086997986,20.074060440063477,20.934301376342773
19.537333488464355,18.323044061660767,17.598185777664185
21.576695680618286,22.002349138259888,21.54353141784668
13.504783153533936,11.03109884262085,11.956507921218872
21.81961441040039,21.37969470024109,15.630057573318481
18.700815200805664,14.569414854049683,18.990196228027344
22.929614067077637,23.664187908172607,23.365489721298218
24.44112777709961,20.33625078201294,23.996426343917847
16.541945219039917,20.8163058757782,19.158642768859863
20.212475061416626,20.10112762451172,14.12012243270874
20.953588724136353,18.905017614364624,16.08620023727417
17.50145721435547,14.819242000579834,16.858193397521973
22.08888053894043,21.934610843658447,22.058670043945312
5.251920700073242,5.312940359115601,6.673306941986084
15.774242162704468,15.895116090774536,14.928158283233643
20.624738216400146,20.609261989593506,21.075205326080322
20.529987573623657,21.00194478034973,15.315429210662842
21.448387384414673,21.943735361099243,21.28195309638977
22.375616788864136,23.06970500946045,22.235954999923706
19.07487416267395,16.25413227081299,15.935769081115723
10.85712456703186,9.996249914169312,8.94577932357788
23.087555646896362,22.970824480056763,22.02230143547058
17.599740266799927,11.999720335006714,11.897164583206177
10.218104362487793,7.910096883773804,9.222366571426392
20.78410530090332,22.181544303894043,21.85949182510376
20.813721895217896,20.732667922973633,20.867440462112427
17.566882848739624,17.965643405914307,17.63040566444397
17.91814947128296,18.585938215255737,19.006685495376587
20.543892860412598,19.987119674682617,19.008458375930786
10.375256538391113,9.90757441520691,9.50518536567688
21.286903142929077,22.27378225326538,22.915261030197144
21.220128774642944,20.820958137512207,21.180078983306885
15.464496850967407,19.239974975585938,20.451152324676514
19.511905193328857,20.003236055374146,19.527368545532227
21.125666856765747,16.214751482009888,21.72944164276123
21.925110340118408,22.002622604370117,21.74970769882202
22.347262620925903,16.836869716644287,17.05739688873291
22.14583134651184,22.0003924369812,20.604591846466064
16.57500910758972,15.983879327774048,16.787835359573364
15.171786546707153,9.193564176559448,9.82833456993103
21.21766185760498,20.97949457168579,16.637950897216797
20.009594917297363,19.479587078094482,19.616450548171997
21.79399585723877,21.071628093719482,21.939266681671143
17.197174072265625,17.80952000617981,17.20677947998047
20.74756383895874,22.004698038101196,22.023151874542236
21.076602935791016,21.38852286338806,21.625035047531128
21.366140842437744,21.802868604660034,21.019829988479614
19.926448345184326,19.79626703262329,24.279122829437256
15.175729990005493,21.221567153930664,15.343630313873291
21.469883680343628,16.114415168762207,15.990653038024902
21.412446975708008,17.654521942138672,21.27575159072876
18.762580156326294,18.381311178207397,12.671859502792358
22.716575622558594,22.91196346282959,23.074943780899048
19.82080340385437,21.99990177154541,20.292951107025146
22.38797402381897,16.97867202758789,22.743213653564453
15.564547538757324,10.444595575332642,10.23698091506958
18.435094356536865,18.001328945159912,17.014662265777588
20.783053636550903,20.99641513824463,20.493399381637573
24.059574842453003,24.010417938232422,24.20009756088257
23.793854236602783,24.019635677337646,24.555137872695923
20.13997721672058,16.59452247619629,21.187482357025146
14.932226657867432,13.650633811950684,15.369468927383423
17.387571334838867,18.0316219329834,14.625212669372559
13.034298658370972,16.277501344680786,15.532181739807129
21.988226413726807,22.018060207366943,21.30493712425232
19.5636465549469,19.998387575149536,22.425337553024292
21.027986764907837,21.41936945915222,21.007343292236328
10.993257284164429,8.076457500457764,9.95398998260498
19.50810956954956,19.641731023788452,19.880757093429565
23.629392862319946,24.302743196487427,24.692099809646606
13.800673961639404,14.132068872451782,12.853903770446777
19.936626195907593,20.852357149124146,20.6898512840271
14.318413019180298,14.81107759475708,13.11682653427124
20.84091830253601,18.7144296169281,21.02004837989807
14.377091884613037,10.32103943824768,16.018290519714355
12.847375869750977,11.235586166381836,11.07616376876831
22.20765995979309,24.161643981933594,24.793400526046753
21.81105637550354,16.906087160110474,16.93635129928589
21.080155611038208,20.882706880569458,21.00112533569336
21.594686269760132,17.517440795898438,23.10364031791687
24.207257509231567,25.45025110244751,24.935502767562866
20.214205265045166,15.556846618652344,15.411890983581543
22.70486092567444,23.098050832748413,23.466191053390503
24.07160997390747,24.3074848651886,20.7966046333313
19.626973867416382,21.99114418029785,21.999346494674683
16.849510431289673,14.997308015823364,14.378809690475464
12.384850263595581,12.052374839782715,12.885033130645752
17.930468320846558,17.633472204208374,19.381084442138672
23.3435480594635,19.596853017807007,22.873454093933105
15.29564094543457,20.409263849258423,20.424125909805298
19.760905027389526,18.903286695480347,17.543966054916382
23.277997493743896,22.224122285842896,23.081532955169678
20.04379367828369,20.669023752212524,20.943635940551758
20.761436939239502,20.603583097457886,21.004807949066162
20.055051565170288,19.985188961029053,16.02124333381653
21.839251279830933,21.96585178375244,21.997190952301025
20.842968225479126,20.913986444473267,21.169065952301025
23.11626935005188,26.1709725856781,26.00796866416931
21.648700952529907,21.574228048324585,22.006376028060913
23.34485173225403,24.00127124786377,24.346648931503296
14.586023807525635,14.002142190933228,14.718952417373657
22.14900231361389,22.827758073806763,22.375605583190918
16.98932981491089,17.06413245201111,16.80719804763794
19.57685136795044,19.445213556289673,19.017205953598022
17.84225630760193,17.890709400177002,21.91231894493103
20.28781771659851,17.240725994110107,17.211260318756104
24.91536021232605,18.998490571975708,18.3840754032135
19.5841064453125,20.539101123809814,13.760189056396484
22.510600805282593,22.00288224220276,22.00333523750305
21.789588689804077,18.682169198989868,19.63595700263977
21.30490493774414,21.60164999961853,22.89021587371826
17.182609796524048,22.0162034034729,21.450578212738037
12.764381647109985,12.857691049575806,12.999648332595825
17.368508338928223,17.298545122146606,17.874499559402466
21.534838914871216,21.951626300811768,22.62449049949646
21.174513578414917,21.380316972732544,20.836941719055176
21.306301832199097,21.140244245529175,20.859758377075195
19.575435161590576,14.990127086639404,15.044590950012207
22.03345251083374,21.729132652282715,21.94495940208435
17.62517786026001,14.630553722381592,15.156712055206299
20.111725091934204,20.179648637771606,20.45743989944458
21.56985902786255,22.535109281539917,22.920563220977783
21.52103304862976,20.949813842773438,21.431803703308105
16.99133062362671,19.672313451766968,14.264795303344727
17.593637943267822,20.78182315826416,21.00026822090149
22.321290254592896,22.52850866317749,22.016499042510986
15.392293691635132,16.026463985443115,11.235758543014526
22.454291343688965,17.71938943862915,22.336263418197632
14.915530443191528,14.154996156692505,15.710517883300781
21.022774696350098,20.98930048942566,20.42618989944458
20.3931725025177,21.096022844314575,21.56846284866333
20.9473135471344,16.934606552124023,16.897613048553467
14.786458730697632,16.95690941810608,19.906028270721436
23.910840034484863,23.44115376472473,17.56624746322632
22.476715564727783,23.542553424835205,22.43833351135254
21.07890772819519,17.648986101150513,22.33011746406555
22.33568835258484,22.170934677124023,22.879484176635742
17.65836238861084,14.297749042510986,16.966793298721313
19.879793167114258,18.998608589172363,17.851680278778076
22.44297480583191,23.363692045211792,22.953131914138794
20.69158387184143,15.528110265731812,20.99401092529297
21.267922163009644,21.548232555389404,18.9995379447937
20.345590114593506,16.58943247795105,16.024171829223633
21.247113704681396,21.356125831604004,18.03669047355652
23.876717805862427,23.183912992477417,23.70083975791931
16.57059645652771,11.339025497436523,10.856669187545776
20.205750226974487,19.978408813476562,19.388686180114746
19.317305088043213,19.272719144821167,20.021615505218506
19.846730709075928,20.03219485282898,19.90824818611145
21.976548671722412,21.399039030075073,21.52820348739624
12.806679248809814,15.542809247970581,16.215856552124023
25.300740242004395,24.092111349105835,24.206977128982544
16.13673996925354,15.001543760299683,15.1485595703125
22.95946979522705,21.99872136116028,23.000170946121216
20.396633863449097,20.347136974334717,20.979772090911865
16.604251623153687,17.27149534225464,17.105671644210815
19.648681640625,19.440454721450806,14.619989395141602
20.653575897216797,20.99599575996399,15.11961841583252
18.44429326057434,17.998671531677246,15.213965892791748
21.295278072357178,21.573303937911987,20.963923692703247
20.621038913726807,16.830259323120117,16.178136110305786
19.8090717792511,16.82038903236389,19.010529279708862
14.013205528259277,18.926485061645508,15.706110000610352
6.392901659011841,5.916193723678589,6.128200054168701
15.062536478042603,15.199742794036865,19.739903688430786
18.519088983535767,22.148536920547485,22.308385372161865
24.042315244674683,23.998645305633545,23.997379302978516
17.25648307800293,11.948493003845215,14.631252527236938
23.08391785621643,22.9669988155365,23.695018768310547
22.394846439361572,22.000378847122192,18.622418642044067
16.9511935710907,18.04383873939514,17.057433605194092
16.229427814483643,16.973834991455078,21.412707567214966
22.097912788391113,15.510380029678345,16.487614631652832
23.205984354019165,23.325552940368652,23.02799129486084
8.774880170822144,8.611875534057617,8.41822099685669
18.848859786987305,25.191278219223022,24.935001134872437
22.907188177108765,23.516402006149292,21.00978422164917
21.887577533721924,21.970806121826172,21.738552808761597
19.464518308639526,14.456088066101074,14.363971948623657
17.438973665237427,11.695796728134155,17.837123155593872
14.781715869903564,17.99951148033142,18.09566330909729
22.370877027511597,21.80550789833069,20.766241312026978
22.874536275863647,20.001898527145386,20.242817640304565
23.625072956085205,23.99948477745056,23.430421829223633
21.907968282699585,23.251142978668213,23.56914710998535
16.701993227005005,17.651271104812622,17.001423835754395
19.383772373199463,21.079988956451416,19.181882858276367
17.79023575782776,17.048609256744385,17.960121393203735
21.971019983291626,21.962505340576172,21.95306420326233
20.182334184646606,20.51794171333313,20.99106454849243
14.30277132987976,14.512606859207153,14.6909658908844
17.771003007888794,17.681598663330078,20.08950114250183
21.210553646087646,15.631432056427002,15.634312868118286
18.78757071495056,19.265856742858887,18.992477893829346
18.09328055381775,23.324734210968018,18.476571798324585
17.24139094352722,18.848726272583008,18.634907960891724
6.360100507736206,6.150379180908203,5.639366149902344
24.013884782791138,24.60154104232788,23.076841354370117
18.838855028152466,16.465537786483765,18.999908447265625
20.00408959388733,20.421422004699707,19.76942777633667
10.975632429122925,9.857553243637085,12.441781520843506
17.471558570861816,16.99954319000244,15.241592645645142
19.225139617919922,19.16247844696045,15.984941005706787
15.187726497650146,16.12550377845764,13.135586023330688
18.068082809448242,15.532864332199097,13.000799179077148
15.991419315338135,19.592432260513306,19.466805458068848
16.529932975769043,20.09562110900879,14.410676002502441
18.30177617073059,18.04761242866516,14.823340892791748
22.681424379348755,21.683086395263672,22.654472589492798
20.005269050598145,16.438605070114136,14.03690767288208
20.7101788520813,17.62058663368225,18.2725088596344
15.854228973388672,17.9955472946167,16.05551815032959
15.550056219100952,19.968402862548828,15.336886405944824
15.081962823867798,15.803582906723022,15.999424457550049
16.201029300689697,16.190134286880493,16.907097339630127
20.430122137069702,20.82892870903015,21.000255823135376
19.572489500045776,17.969769954681396,20.335195779800415
9.091211795806885,12.320624589920044,12.062191724777222
20.4313383102417,20.759958505630493,20.97663426399231
16.989912748336792,18.006849765777588,16.9765841960907
22.747025966644287,23.572720289230347,23.999784469604492
20.626006841659546,20.417550086975098,15.000679731369019
20.466354846954346,20.00232195854187,21.019509077072144
20.32171607017517,20.442114114761353,20.038626432418823
20.715736627578735,20.811737060546875,21.18051028251648
24.035506010055542,24.072842836380005,23.827874183654785
14.930352449417114,11.026491165161133,10.98435091972351
20.969463109970093,20.57298731803894,15.59910535812378
9.175439596176147,9.130135774612427,9.120716571807861
20.508614540100098,16.821082592010498,21.17309021949768
15.267431497573853,14.46784234046936,14.203240394592285
22.35118269920349,21.520885705947876,20.93431568145752
21.35184669494629,20.357301950454712,20.84066891670227
16.753939867019653,18.110734462738037,21.833465814590454
22.487708806991577,23.68186640739441,23.743865489959717
21.895180702209473,17.329537630081177,16.95961356163025
20.45788860321045,20.820720434188843,20.971437215805054
20.002131938934326,20.571905851364136,20.135483741760254
16.103294372558594,21.30570149421692,20.997543573379517
21.699795484542847,20.105902194976807,20.3031108379364
15.757446527481079,21.46906614303589,16.571805715560913
12.519408702850342,16.313246726989746,17.214423656463623
21.82672691345215,22.72799515724182,21.970482110977173
20.654773235321045,20.90164828300476,20.759451389312744
11.30811882019043,10.676544189453125,11.149158477783203
15.538745641708374,14.047940254211426,14.975421905517578
15.109134912490845,14.965553283691406,12.087844848632812
20.464512825012207,20.436440467834473,20.01974391937256
19.901804447174072,22.699177742004395,18.003778219223022
18.758427143096924,18.755011081695557,17.269928216934204
20.328015565872192,20.19287610054016,20.022830963134766
20.682008743286133,20.993674993515015,15.789124965667725
21.737154245376587,21.728588342666626,22.011720180511475
14.373428106307983,15.450900077819824,16.761415243148804
21.135053873062134,20.83695697784424,15.893999814987183
20.874988079071045,21.01441740989685,21.989596128463745
22.96997833251953,26.016650199890137,23.999534368515015
22.008323431015015,22.000627279281616,22.001688957214355
20.984638452529907,21.97020196914673,22.465329885482788
17.496626377105713,18.758558750152588,19.161163806915283
18.820289134979248,15.817248821258545,18.925950050354004
16.97553515434265,17.00004553794861,13.238004922866821
14.303476095199585,9.666465044021606,15.222760438919067
21.74367642402649,21.70342707633972,24.519168615341187
15.436614036560059,15.69879698753357,15.474875450134277
21.81642508506775,21.402719736099243,21.071869373321533
15.62999415397644,14.975643873214722,16.797667741775513
19.930705547332764,19.45583987236023,14.745139122009277
19.389286279678345,18.889216423034668,23.307058095932007
20.043594121932983,20.001333475112915,20.144131898880005
14.829743385314941,14.999393224716187,13.555370330810547
19.97310185432434,19.96841835975647,14.871017456054688
20.698472261428833,20.733742475509644,21.003339767456055
15.507497549057007,16.010595083236694,20.383245944976807
17.4170401096344,17.351364612579346,23.901362657546997
14.836050748825073,19.9635910987854,21.003535985946655
18.95238971710205,20.03972029685974,23.831555366516113
17.566728353500366,13.876472473144531,17.262952089309692
21.76061177253723,22.09917974472046,21.612657070159912
19.441987991333008,19.056296825408936,21.859083890914917
21.858669757843018,16.238279581069946,16.81052803993225
15.75644564628601,14.745548725128174,15.055933237075806
20.890950202941895,15.778989315032959,14.980871438980103
16.17079257965088,20.340054273605347,19.97066068649292
18.189867973327637,14.582263708114624,18.114060878753662
17.560242176055908,20.24400520324707,20.57267999649048
16.602999448776245,15.04988956451416,16.377789735794067
9.675360679626465,13.000396013259888,12.315017461776733
20.794525384902954,15.01251769065857,20.98714327812195
21.478517055511475,17.001060247421265,20.997994661331177
12.656026601791382,14.637382745742798,15.090543985366821
19.76275324821472,15.998618125915527,16.00118899345398
21.69548726081848,21.001303911209106,20.998956203460693
15.347160339355469,21.01360273361206,17.931220531463623
15.681423902511597,16.063174962997437,20.115933656692505
17.421356916427612,23.657390117645264,23.38723874092102
18.421964406967163,20.734317541122437,18.88098406791687
15.786734819412231,19.59686279296875,19.093850135803223
24.668922424316406,20.771653652191162,18.953874826431274
22.33080744743347,22.186010599136353,21.22539520263672
23.69126009941101,23.015941858291626,22.529834985733032
16.530044078826904,16.005120992660522,16.09064483642578
20.99522876739502,21.0004563331604,14.996363401412964
16.587798595428467,21.373520851135254,22.000927448272705
20.430918216705322,18.651620149612427,20.914788246154785
21.437026023864746,20.920568704605103,16.80171513557434
14.863694906234741,14.893964290618896,16.016769647598267
19.8582284450531,13.998355627059937,17.4719021320343
20.631675958633423,21.617865562438965,21.328829288482666
18.557852506637573,23.54821252822876,18.226221323013306
25.19896364212036,17.799371480941772,25.152154684066772
19.602699041366577,19.857606410980225,19.894606590270996
11.247710466384888,12.867745637893677,13.125928163528442
21.422720432281494,22.696964979171753,21.999707460403442
19.783735990524292,19.937983989715576,19.963475942611694
16.030505180358887,20.182859659194946,20.56316328048706
10.309247970581055,10.142558813095093,10.25027585029602
21.281424283981323,21.00837278366089,16.038230657577515
23.586388111114502,23.152005672454834,23.615806579589844
15.79157280921936,16.645691871643066,20.999593019485474
24.026889324188232,23.886988639831543,24.5033061504364
12.596800327301025,12.914517164230347,12.96593427658081
22.438718795776367,21.987409353256226,22.104645252227783
20.08208966255188,14.012882471084595,15.531387090682983
20.287989854812622,21.540837049484253,21.45387053489685
15.957778930664062,10.614627599716187,15.350736618041992
23.43501114845276,23.02742099761963,23.07211995124817
20.544150829315186,22.942409992218018,21.277005910873413
23.726894855499268,19.890596866607666,19.435580253601074
20.341865301132202,23.40010380744934,22.997855186462402
15.21289587020874,13.57797384262085,9.113800764083862
23.9622220993042,24.19988179206848,24.543150424957275
19.91284680366516,20.04887843132019,20.014569520950317
20.013331651687622,20.99807834625244,16.996800422668457
20.66624116897583,21.955310583114624,21.89427924156189
14.356949806213379,14.15676212310791,13.810657739639282
19.811434745788574,16.321210622787476,19.83789849281311
17.867518663406372,17.47179913520813,12.709768533706665
12.103458642959595,11.00035548210144,13.095448732376099
20.69038152694702,22.235044717788696,20.8724684715271
18.989545822143555,15.162411451339722,19.302369117736816
21.189255237579346,21.307778120040894,20.58395528793335
16.328627586364746,16.011188983917236,20.991676568984985
22.158770084381104,22.888630390167236,18.924421310424805
15.862771034240723,22.080339670181274,21.677252054214478
21.141072273254395,17.08110547065735,21.61674737930298
19.24905300140381,20.687636137008667,21.292561054229736
23.317973613739014,18.187530994415283,18.911709547042847
16.435752868652344,21.537814378738403,21.371535539627075
15.269380569458008,16.762410402297974,16.906055212020874
18.69358777999878,19.501723766326904,23.00239372253418
19.17696499824524,18.94109010696411,14.997148036956787
18.66554069519043,20.452853202819824,19.60457944869995
19.75191831588745,20.233218908309937,20.510587692260742
21.704385995864868,18.363564252853394,21.729207038879395
21.490829944610596,16.29962396621704,16.661340713500977
16.8191180229187,16.629204034805298,20.348725080490112
21.48381805419922,20.924141883850098,21.660256147384644
20.99056315422058,20.9920494556427,21.014572858810425
20.863222122192383,20.452138423919678,20.56434726715088
15.89498233795166,15.694616794586182,11.565701723098755
12.30356240272522,12.224597692489624,12.393333673477173
20.097227573394775,20.544045209884644,20.99567461013794
